Respondent ID,Do you know JavaScript?,Do you know HTML?,Do you know CSS?,Do you know SQL?,Do you know Java?,Do you know Bash/Shell?,Do you know Python?,Do you know R?,Do you know C#?,Do you know PHP?,Do you know C++?,Do you know C?,Do you know anything else?,How good are you at JavaScript?,How good are you at HTML?,How good are you at CSS?,How good are you at SQL?,How good are you at Java?,How good are you at Bash/Shell?,How good are you at Python?,How good are you at R?,How good are you at C#?,How good are you at PHP?,How good are you at C++?,How good are you at C?,How good are you at [OTHER]?,In what country do you live?
10671426600,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,,,Expert,Expert,Intermediate,Intermediate,Intermediate,Intermediate,Expert,,,Expert,Intermediate,,,China
10671426598,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,PHP,C++,C,,Intermediate,Expert,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Beginner,Beginner,Expert,Beginner,Beginner,,United States of America
10671426573,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,C++,C,,Beginner,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,,,,Intermediate,Intermediate,,United States of America
10671426554,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671426548,JavaScript,HTML,,SQL,Java,,Python,,,PHP,,,,Intermediate,Intermediate,,Expert,Intermediate,,Beginner,,,Intermediate,,,,Indonesia
10671426528,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,,PHP,,,,Beginner,Expert,Intermediate,Beginner,Beginner,Beginner,,,,Beginner,,,,India
10671426518,,,,SQL,,,Python,,C#,,C++,,,,,,Expert,,,Intermediate,,Expert,,Beginner,,,United Kingdom of Great Britain and Northern Ireland
10671426512,JavaScript,HTML,CSS,SQL,,,,,C#,,,,,Intermediate,Intermediate,Beginner,Intermediate,,,,,Expert,,,,,Dominican Republic
10671426501,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,,,,,,Typescript,Expert,Expert,Expert,,Expert,Expert,Expert,,,,,,Expert,Brazil
10671426475,,,,,,Bash/Shell,Python,,,,,,Ruby,,,,,,Intermediate,Intermediate,,,,,,Expert,United States of America
10671426462,JavaScript,,,,Java,,,,,,,,,Intermediate,,,,Expert,,,,,,,,,
10671426459,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,,,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,Beginner,,Expert,Intermediate,Intermediate,,,United States of America
10671426456,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,PHP,C++,C,,,,,,,,,,,,,,,
10671426446,,,,SQL,Java,Bash/Shell,Python,R,,,,,,,,,Intermediate,Expert,Intermediate,Intermediate,Expert,,,,,,United States of America
10671426442,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,,,Intermediate,Beginner,Beginner,Intermediate,Intermediate,Beginner,Beginner,,,,,,,United States of America
10671426434,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,,,,Apex,Intermediate,Intermediate,Intermediate,Intermediate,,Beginner,Intermediate,,,,,,Beginner,United States of America
10671426428,,HTML,CSS,,Java,,Python,,C#,PHP,C++,,,,Expert,Expert,,Beginner,,Intermediate,,Intermediate,Intermediate,Intermediate,,,Turkey
10671426425,JavaScript,HTML,CSS,SQL,,,,,C#,PHP,,,,Beginner,Intermediate,Beginner,Expert,,,,,Intermediate,Intermediate,,,,United States of America
10671426415,JavaScript,HTML,CSS,SQL,Java,,Python,,C#,,,C,,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,,Intermediate,,Beginner,,,Beginner,,New Zealand
10671426405,JavaScript,HTML,CSS,SQL,Java,,Python,R,,,,,,Intermediate,Intermediate,Intermediate,Beginner,Beginner,,Beginner,Beginner,,,,,,United States of America
10671426396,JavaScript,HTML,CSS,,Java,,Python,,,PHP,C++,C,,Intermediate,Intermediate,Beginner,,Expert,,Expert,,,Beginner,Expert,Intermediate,,United States of America
10671426391,JavaScript,,,,Java,,,,C#,,,,,,,,,,,,,,,,,,
10671426373,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,R,,,,,,Intermediate,Expert,Intermediate,Intermediate,,Intermediate,Intermediate,Beginner,,,,,,United States of America
10671426369,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,,,,"ruby, scala",Intermediate,Intermediate,Intermediate,Expert,,Intermediate,Intermediate,,,,,,Expert,United States of America
10671426360,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671426359,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671426358,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Beginner,Expert,Beginner,Intermediate,Intermediate,Expert,Intermediate,,India
10671426337,JavaScript,HTML,CSS,,,,Python,,,,,,,Expert,Expert,Expert,,,,Beginner,,,,,,,India
10671426335,,,,SQL,,,,,,,,,,,,,Intermediate,,,,,,,,,,United States of America
10671426308,,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,,C++,C,,,Beginner,Beginner,Beginner,Intermediate,Intermediate,Expert,Beginner,,,Intermediate,Intermediate,,United States of America
10671426305,,HTML,,,Java,Bash/Shell,Python,,C#,,C++,C,,,Intermediate,,,Intermediate,Expert,Intermediate,,Intermediate,,Expert,Expert,,United States of America
10671426301,JavaScript,HTML,CSS,,Java,Bash/Shell,,R,,PHP,,,,Expert,Expert,Expert,,Beginner,Intermediate,,Beginner,,Expert,,,,
10671426294,,,,SQL,,,Python,,,,C++,,,,,,Intermediate,,,Intermediate,,,,Intermediate,,,India
10671426289,,,,,,,Python,,,,C++,C,,,,,,,,Beginner,,,,Expert,Intermediate,,United States of America
10671426280,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Expert,Expert,Intermediate,Beginner,Intermediate,Intermediate,Beginner,,Beginner,Expert,Intermediate,Intermediate,,United States of America
10671426267,,,,,,,Python,,,,C++,C,,,,,,,,Expert,,,,Intermediate,Intermediate,,United States of America
10671426250,JavaScript,HTML,CSS,,Java,,Python,,,,,,,Beginner,Intermediate,Beginner,,Expert,,Intermediate,,,,,,,United States of America
10671426237,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671426230,,,,,,Bash/Shell,Python,,,,,C,Haskell,,,,,,Intermediate,Intermediate,,,,,Intermediate,Intermediate,Turkey
10671426208,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Beginner,Intermediate,,,,,,,United States of America
10671426196,JavaScript,HTML,CSS,SQL,,,Python,,C#,,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,,,Intermediate,,Expert,,Expert,Expert,,United States of America
10671426194,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Expert,Expert,Expert,Intermediate,Intermediate,Intermediate,Beginner,,Beginner,Beginner,Beginner,Beginner,,United States of America
10671426192,,,,,,,,R,,,,,Stata ,,,,,,,,Expert,,,,,Expert,United States of America
10671426179,JavaScript,HTML,CSS,,Java,,,,,,,,,Beginner,Expert,Intermediate,,Beginner,,,,,,,,,
10671426177,,HTML,,SQL,Java,,Python,R,,,,,,,Intermediate,,Intermediate,Intermediate,,Intermediate,Intermediate,,,,,,United States of America
10671426147,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,C#,,C++,C,,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,,,Intermediate,,Intermediate,Intermediate,,United States of America
10671426146,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,C#,PHP,,C,,Expert,Expert,Expert,Intermediate,,Intermediate,,,Beginner,Beginner,,Beginner,,Czech Republic
10671426125,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,,C++,C,,Intermediate,Intermediate,Expert,Intermediate,Expert,Intermediate,Intermediate,,Intermediate,,Intermediate,Intermediate,,United States of America
10671426119,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,,C++,C,,Expert,Intermediate,Beginner,Beginner,Intermediate,Beginner,Beginner,Beginner,Beginner,,Intermediate,Beginner,,New Zealand
10671426102,JavaScript,,,SQL,Java,,Python,,,,,C,,Intermediate,,,Intermediate,Intermediate,,Intermediate,,,,,Beginner,,United States of America
10671426078,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671426076,,HTML,CSS,,Java,Bash/Shell,Python,,,,,C,,,Intermediate,Intermediate,,Expert,Expert,Expert,,,,,Intermediate,,Turkey
10671426066,JavaScript,HTML,CSS,SQL,Java,,,,,PHP,C++,,,Expert,Expert,Intermediate,Intermediate,Expert,,,,,Intermediate,Intermediate,,,United States of America
10671426058,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,,PHP,,,,Expert,Expert,Expert,Expert,,Intermediate,,,,Intermediate,,,,United States of America
10671426057,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,,,Expert,Expert,Intermediate,Intermediate,Intermediate,Expert,Beginner,,,Expert,Beginner,,,United States of America
10671426035,JavaScript,HTML,CSS,,,Bash/Shell,Python,,,PHP,,,,Expert,Expert,Expert,,,Beginner,Expert,,,Beginner,,,,
10671426034,JavaScript,HTML,CSS,,,Bash/Shell,Python,,,,,,,Beginner,Intermediate,Intermediate,,,Beginner,Beginner,,,,,,,United States of America
10671426031,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671426025,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,C,,Expert,Expert,Expert,Beginner,Beginner,Intermediate,Expert,,,,,Intermediate,,United States of America
10671425992,JavaScript,HTML,CSS,,Java,Bash/Shell,,,C#,PHP,C++,C,,Expert,Expert,Expert,,Intermediate,Beginner,,,Intermediate,Beginner,Beginner,Beginner,,United States of America
10671425979,JavaScript,HTML,CSS,,Java,,Python,,,,C++,C,,Intermediate,Intermediate,Intermediate,,Expert,,Intermediate,,,,Beginner,Beginner,,United States of America
10671425967,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,,C,,Expert,Expert,Intermediate,Intermediate,Expert,Expert,Beginner,,Beginner,Beginner,,Intermediate,,United States of America
10671425965,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,,,,Beginner,Beginner,Beginner,Beginner,Intermediate,Beginner,Beginner,,,Beginner,,,,United States of America
10671425959,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Expert,Expert,Expert,Intermediate,Beginner,Beginner,Intermediate,,Beginner,Beginner,Intermediate,Intermediate,,United States of America
10671425953,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,,Intermediate,Intermediate,,,Intermediate,Expert,Expert,,Switzerland
10671425947,JavaScript,HTML,CSS,SQL,,,,,C#,,,,,Intermediate,Intermediate,Intermediate,Intermediate,,,,,Expert,,,,,Colombia
10671425938,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,"Nodejs, angylarJs, reactJs, jQuery, Laravel",Expert,Expert,Expert,Intermediate,Expert,Intermediate,Intermediate,,Intermediate,Expert,Intermediate,Intermediate,Expert,Sri Lanka
10671425911,,,,SQL,Java,,Python,,,,C++,C,,,,,Beginner,Intermediate,,Expert,,,,Intermediate,Intermediate,,
10671425901,JavaScript,HTML,CSS,SQL,Java,,Python,,,PHP,,C,,Intermediate,Expert,Intermediate,Intermediate,Beginner,,Beginner,,,Intermediate,,Beginner,,
10671425897,JavaScript,HTML,CSS,,Java,Bash/Shell,,,C#,,,,,Beginner,Intermediate,Intermediate,,Expert,Beginner,,,Intermediate,,,,,United States of America
10671425884,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Expert,Expert,Expert,Intermediate,Intermediate,Intermediate,Beginner,,Intermediate,Intermediate,Intermediate,Intermediate,,Australia
10671425863,JavaScript,HTML,CSS,,,,Python,,,PHP,,C,,Beginner,Intermediate,Intermediate,,,,Beginner,,,Beginner,,Beginner,,United States of America
10671425857,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America
10671425840,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,,PHP,,,Dart Scala Rust Golang,Intermediate,Expert,Expert,Beginner,Intermediate,Beginner,,,,Beginner,,,Intermediate,Germany
10671425825,JavaScript,HTML,,SQL,Java,,,,C#,,C++,C,,Beginner,Beginner,,Intermediate,Intermediate,,,,Expert,,Expert,Expert,,Brazil
10671425812,,HTML,,,Java,,,,,,,C,,,Beginner,,,Intermediate,,,,,,,Intermediate,,United States of America
10671425800,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,C#,,C++,C,,Expert,Expert,Expert,Beginner,,Intermediate,Intermediate,,Intermediate,,Expert,Expert,,United States of America
10671425787,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,R,C#,PHP,C++,C,,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Intermediate,,Mexico
10671425776,,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,C,,,Intermediate,Beginner,Intermediate,Intermediate,Beginner,Intermediate,,,,,Beginner,,
10671425763,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Expert,Expert,Expert,Expert,Expert,Expert,Expert,,Intermediate,Expert,Expert,Expert,,United States of America
10671425762,,,,,,Bash/Shell,,R,,,,,,,,,,,Beginner,,Intermediate,,,,,,United States of America
10671425761,,HTML,CSS,,,,Python,,C#,,C++,,,,Beginner,Beginner,,,,Intermediate,,Beginner,,Intermediate,,,United States of America
10671425759,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425751,,,,,,Bash/Shell,,,C#,,C++,C,,,,,,,Intermediate,,,Beginner,,Beginner,Intermediate,,
10671425746,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,R,C#,,C++,C,,Beginner,Intermediate,Beginner,,Intermediate,Intermediate,Intermediate,Beginner,Beginner,,Intermediate,Intermediate,,United States of America
10671425743,,,,,,,Python,,,,,C,,,,,,,,Intermediate,,,,,Intermediate,,
10671425736,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,,C#,,C++,C,,Intermediate,Intermediate,Intermediate,,Intermediate,Beginner,Intermediate,,Beginner,,Intermediate,Intermediate,,United States of America
10671425730,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,,Go,Intermediate,Intermediate,Intermediate,Expert,Expert,Intermediate,Expert,,Intermediate,Intermediate,Beginner,,Expert,United States of America
10671425723,JavaScript,HTML,CSS,SQL,,,Python,,,,,,,Beginner,Beginner,Beginner,Intermediate,,,Intermediate,,,,,,,United States of America
10671425716,JavaScript,HTML,CSS,,,,,,,PHP,,,,Beginner,Intermediate,Intermediate,,,,,,,Beginner,,,,
10671425704,,,,,Java,,Python,,,,,,,,,,,Expert,,Expert,,,,,,,United States of America
10671425699,JavaScript,HTML,CSS,,Java,Bash/Shell,,R,,,C++,,,Beginner,Intermediate,Expert,,Intermediate,Beginner,,Beginner,,,Intermediate,,,United States of America
10671425661,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,,,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,,,,,,,Jamaica
10671425633,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,,,,,Expert,Expert,Expert,Intermediate,Beginner,Intermediate,Beginner,,Intermediate,,,,,United States of America
10671425586,,HTML,CSS,SQL,Java,Bash/Shell,Python,R,,,,,,,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Intermediate,,,,,,United States of America
10671425574,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,Intermediate,Beginner,,Expert,Intermediate,Intermediate,Intermediate,,
10671425568,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,,,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Beginner,,,,,,,United States of America
10671425564,JavaScript,,,,,,,,,,,,,Intermediate,,,,,,,,,,,,,Honduras
10671425559,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,,,Beginner,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,,,Intermediate,Intermediate,,,United States of America
10671425477,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425465,JavaScript,HTML,CSS,SQL,Java,,Python,,,PHP,C++,C,,Beginner,Intermediate,Intermediate,Expert,Expert,,Intermediate,,,Intermediate,Expert,Expert,,India
10671425452,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425445,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425429,JavaScript,HTML,,SQL,Java,Bash/Shell,Python,,C#,,C++,C,,Beginner,Beginner,,Intermediate,Expert,Intermediate,Expert,,Expert,,Intermediate,Intermediate,,United States of America
10671425428,JavaScript,HTML,CSS,,,,Python,,,,,,,Expert,Expert,Expert,,,,Intermediate,,,,,,,United States of America
10671425422,JavaScript,HTML,CSS,,,,Python,,,,,,Swift,Beginner,Intermediate,Intermediate,,,,Beginner,,,,,,Expert,United States of America
10671425397,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Intermediate,Intermediate,,Beginner,Beginner,Intermediate,Intermediate,,India
10671425390,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425388,JavaScript,HTML,CSS,,Java,,Python,,,,C++,C,,Intermediate,Expert,Expert,,Intermediate,,Beginner,,,,Beginner,Beginner,,United States of America
10671425364,,,,,,,Python,,,,,,,,,,,,,Intermediate,,,,,,,United States of America
10671425328,JavaScript,HTML,CSS,,Java,Bash/Shell,Python,,,,C++,C,,Expert,Intermediate,Beginner,,Expert,Beginner,Expert,,,,Expert,Expert,,United States of America
10671425323,JavaScript,HTML,CSS,,,Bash/Shell,Python,,,,C++,C,Go,Intermediate,Intermediate,Intermediate,,,Intermediate,Expert,,,,Beginner,Beginner,Beginner,United States of America
10671425313,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,C#,,,,Ruby,Expert,Expert,Expert,Intermediate,,Beginner,,,Beginner,,,,Intermediate,Mexico
10671425312,JavaScript,HTML,CSS,SQL,,Bash/Shell,Python,,,PHP,C++,C,,Expert,Expert,Intermediate,Intermediate,,Beginner,Beginner,,,Intermediate,Beginner,Beginner,,United States of America
10671425298,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425284,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,"Ruby, Go, PowerShell, Matlab",Beginner,Expert,Intermediate,Beginner,Expert,Expert,Intermediate,,,Beginner,Intermediate,Intermediate,Expert,Turkey
10671425277,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,,C,,Intermediate,Expert,Expert,Intermediate,Intermediate,Beginner,Intermediate,,Beginner,Beginner,,Beginner,,New Zealand
10671425271,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,,PHP,,,,Expert,Expert,Expert,Intermediate,,Intermediate,,,,Intermediate,,,,United States of America
10671425258,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,,,C#,,,C,,Beginner,Beginner,Beginner,Intermediate,Intermediate,Beginner,,,Intermediate,,,Beginner,,
10671425255,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425253,,,,,Java,Bash/Shell,Python,,,,C++,,,,,,,Beginner,Beginner,Intermediate,,,,Intermediate,,,United States of America
10671425251,JavaScript,HTML,CSS,,,Bash/Shell,,,,PHP,,,,Expert,Expert,Expert,,,Beginner,,,,Intermediate,,,,Brazil
10671425237,,,,,,,Python,R,,,,,matlab stata,,,,,,,Intermediate,Beginner,,,,,Expert,United States of America
10671425224,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Expert,Expert,Expert,Expert,Expert,Expert,Intermediate,,Intermediate,Beginner,Beginner,Beginner,,United States of America
10671425219,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Beginner,Beginner,Beginner,Beginner,Intermediate,Intermediate,Expert,,,Beginner,Intermediate,Intermediate,,United States of America
10671425218,JavaScript,HTML,CSS,SQL,,,,,,PHP,,,Ruby,Expert,Expert,Expert,Expert,,,,,,Intermediate,,,Intermediate,United States of America
10671425204,JavaScript,HTML,CSS,,,Bash/Shell,,,,PHP,C++,,,Beginner,Intermediate,Intermediate,,,Intermediate,,,,Expert,Intermediate,,,Colombia
10671425198,,,,,,,Python,,,,C++,,,,,,,,,Intermediate,,,,Beginner,,,United States of America
10671425163,JavaScript,HTML,CSS,SQL,Java,,,,C#,,,,,Intermediate,Intermediate,Beginner,Beginner,Intermediate,,,,Intermediate,,,,,United States of America
10671425160,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,PHP,C++,C,,Intermediate,Beginner,Beginner,Beginner,Beginner,Intermediate,Expert,,,Beginner,Expert,Expert,,United States of America
10671425155,,,,,,,Python,,,,C++,C,Matlab,,,,,,,Expert,,,,Beginner,Beginner,Expert,United States of America
10671425151,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,,Intermediate,Intermediate,Intermediate,Intermediate,,United States of America
10671425147,,HTML,CSS,,,,Python,,,,,,,,Intermediate,Intermediate,,,,Intermediate,,,,,,,United States of America
10671425104,JavaScript,HTML,,SQL,,,Python,,,,,,,Intermediate,Intermediate,,Intermediate,,,Intermediate,,,,,,,United States of America
10671425100,JavaScript,,,,Java,,,,,,,,TypeScript,Intermediate,,,,Expert,,,,,,,,Intermediate,France
10671425074,JavaScript,HTML,CSS,,,Bash/Shell,Python,,,,C++,C,"Go, Rust",Intermediate,Intermediate,Intermediate,,,Expert,Expert,,,,Intermediate,Expert,Intermediate,United States of America
10671425056,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,C++,C,"lua,coldfusion",Expert,Intermediate,Beginner,Intermediate,Intermediate,Beginner,Expert,,Intermediate,Beginner,Beginner,Beginner,Expert,United States of America
10671425055,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,,,,C,,Intermediate,Expert,Intermediate,Expert,Expert,Expert,Expert,,,,,Expert,,Argentina
10671425046,JavaScript,HTML,CSS,SQL,Java,,Python,,,,C++,C,,Intermediate,Intermediate,Intermediate,Intermediate,Expert,,Expert,,,,Beginner,Intermediate,,United States of America
10671425034,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671425019,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,PHP,,,Go,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,,Beginner,Beginner,,,Beginner,United States of America
10671425010,JavaScript,HTML,CSS,SQL,Java,Bash/Shell,Python,,C#,,,,,Expert,Expert,Expert,Beginner,Intermediate,Intermediate,Beginner,,Intermediate,,,,,United States of America
10671425002,,HTML,CSS,,Java,Bash/Shell,Python,,,,,,Kotlin,,Expert,Intermediate,,Intermediate,Intermediate,Expert,,,,,,Intermediate,United States of America
10671424992,JavaScript,HTML,CSS,SQL,,Bash/Shell,,,,PHP,C++,,,Expert,Intermediate,Intermediate,Intermediate,,Beginner,,,,Intermediate,Beginner,,,United States of America
10671424986,,,,,Java,,Python,,,,,,,,,,,Beginner,,Beginner,,,,,,,United States of America
